date,month,channel,region,category,device,revenue_usd,profit_usd,orders,sessions,marketing_spend_usd,conversion_rate,aov_usd,cac_usd,roas,gross_margin_pct
2025-09-13,2025-09,Email,Cuyo,Fashion,Tablet,67.82,24.54,1,18,1.1285645741871144,0.05555555555555555,67.82,1.1285645741871144,60.09403586750857,0.3618401651430257
2025-09-13,2025-09,Email,Cuyo,Home & Deco,Mobile,74.36,14.57,1,18,1.1285645741871144,0.05555555555555555,74.36,1.1285645741871144,65.88900777216068,0.1959386767079075
2025-09-13,2025-09,Email,NEA,Electronics,Mobile,217.23000000000002,89.09,2,36,2.257129148374229,0.05555555555555555,108.61500000000001,1.1285645741871144,96.24172376510535,0.41011830778437597
2025-09-13,2025-09,Email,NEA,Supermarket,Mobile,87.56,25.200000000000003,2,36,2.257129148374229,0.05555555555555555,43.78,1.1285645741871144,38.79264067059165,0.2878026496116949
2025-09-13,2025-09,Email,NOA,Beauty,Desktop,37.65,15.16,1,18,1.1285645741871144,0.05555555555555555,37.65,1.1285645741871144,33.36096211164403,0.40265604249667997
2025-09-13,2025-09,Email,Patagonia,Supermarket,Desktop,30.02,12.58,1,18,1.1285645741871144,0.05555555555555555,30.02,1.1285645741871144,26.600161556216566,0.41905396402398404
2025-09-13,2025-09,Organic Search,Buenos Aires,Beauty,Mobile,100.33,31.02,2,43,0.0,0.046511627906976744,50.165,0.0,,0.30917970696700886
2025-09-13,2025-09,Organic Search,Buenos Aires,Electronics,Desktop,129.22,42.17,1,22,0.0,0.045454545454545456,129.22,0.0,,0.326342671413094
2025-09-13,2025-09,Organic Search,Buenos Aires,Electronics,Mobile,324.16999999999996,93.05000000000001,2,43,0.0,0.046511627906976744,162.08499999999998,0.0,,0.28704075022364817
2025-09-13,2025-09,Organic Search,Buenos Aires,Fashion,Mobile,94.38,21.65,2,43,0.0,0.046511627906976744,47.19,0.0,,0.2293918203009112
2025-09-13,2025-09,Organic Search,Buenos Aires,Home & Deco,Desktop,80.65,20.99,1,22,0.0,0.045454545454545456,80.65,0.0,,0.2602603843769373
2025-09-13,2025-09,Organic Search,Buenos Aires,Home & Deco,Mobile,90.46,28.57,1,22,0.0,0.045454545454545456,90.46,0.0,,0.3158302011938979
2025-09-13,2025-09,Organic Search,Buenos Aires,Home & Deco,Tablet,99.05,36.98,1,22,0.0,0.045454545454545456,99.05,0.0,,0.37334679454820796
2025-09-13,2025-09,Organic Search,Buenos Aires,Sports,Mobile,84.42,32.63,1,22,0.0,0.045454545454545456,84.42,0.0,,0.38651978204217013
2025-09-13,2025-09,Organic Search,Buenos Aires,Supermarket,Desktop,23.93,6.73,1,22,0.0,0.045454545454545456,23.93,0.0,,0.2812369410781446
2025-09-13,2025-09,Organic Search,Buenos Aires,Supermarket,Mobile,127.02,39.190000000000005,4,87,0.0,0.04597701149425287,31.755,0.0,,0.3085340891198237
2025-09-13,2025-09,Organic Search,Centro,Electronics,Desktop,109.31,30.64,1,22,0.0,0.045454545454545456,109.31,0.0,,0.28030372335559417
2025-09-13,2025-09,Organic Search,Centro,Electronics,Mobile,420.15999999999997,133.27,4,87,0.0,0.04597701149425287,105.03999999999999,0.0,,0.3171886900228485
2025-09-13,2025-09,Organic Search,Centro,Supermarket,Mobile,34.02,7.23,1,22,0.0,0.045454545454545456,34.02,0.0,,0.21252204585537918
2025-09-13,2025-09,Organic Search,Cuyo,Beauty,Desktop,53.39,11.11,1,22,0.0,0.045454545454545456,53.39,0.0,,0.20809140288443528
2025-09-13,2025-09,Organic Search,Cuyo,Beauty,Mobile,79.0,19.25,2,43,0.0,0.046511627906976744,39.5,0.0,,0.24367088607594936
2025-09-13,2025-09,Organic Search,Cuyo,Electronics,Desktop,147.06,32.33,1,22,0.0,0.045454545454545456,147.06,0.0,,0.2198422412620699
2025-09-13,2025-09,Organic Search,Cuyo,Electronics,Mobile,322.66999999999996,75.32,2,43,0.0,0.046511627906976744,161.33499999999998,0.0,,0.23342734062664644
2025-09-13,2025-09,Organic Search,Cuyo,Fashion,Mobile,56.59,18.73,1,22,0.0,0.045454545454545456,56.59,0.0,,0.3309772044530836
2025-09-13,2025-09,Organic Search,Cuyo,Home & Deco,Desktop,88.83,22.07,1,22,0.0,0.045454545454545456,88.83,0.0,,0.2484520995159293
2025-09-13,2025-09,Organic Search,Cuyo,Home & Deco,Mobile,43.05,8.62,1,22,0.0,0.045454545454545456,43.05,0.0,,0.20023228803716608
2025-09-13,2025-09,Organic Search,Cuyo,Supermarket,Desktop,42.88,10.35,1,22,0.0,0.045454545454545456,42.88,0.0,,0.2413712686567164
2025-09-13,2025-09,Organic Search,NEA,Electronics,Mobile,133.91,44.01,1,22,0.0,0.045454545454545456,133.91,0.0,,0.328653573295497
2025-09-13,2025-09,Organic Search,NOA,Home & Deco,Mobile,103.11,29.86,1,22,0.0,0.045454545454545456,103.11,0.0,,0.28959363786247694
2025-09-13,2025-09,Organic Search,NOA,Sports,Desktop,47.11,18.66,1,22,0.0,0.045454545454545456,47.11,0.0,,0.3960942475058374
2025-09-13,2025-09,Organic Search,Patagonia,Electronics,Mobile,235.04999999999998,46.59,2,43,0.0,0.046511627906976744,117.52499999999999,0.0,,0.19821314613911936
2025-09-13,2025-09,Organic Search,Patagonia,Fashion,Mobile,61.93,24.76,1,22,0.0,0.045454545454545456,61.93,0.0,,0.39980623284353306
2025-09-13,2025-09,Organic Search,Patagonia,Supermarket,Desktop,13.66,5.28,1,22,0.0,0.045454545454545456,13.66,0.0,,0.38653001464128844
2025-09-13,2025-09,Paid Search,Buenos Aires,Beauty,Mobile,75.46000000000001,24.84,2,47,37.110273436838206,0.0425531914893617,37.730000000000004,18.555136718419103,2.03339919142426,0.32918102305857405
2025-09-13,2025-09,Paid Search,Buenos Aires,Electronics,Desktop,210.27,47.6,1,23,18.555136718419103,0.043478260869565216,210.27,18.555136718419103,11.33217195814416,0.22637561230798497
2025-09-13,2025-09,Paid Search,Buenos Aires,Electronics,Mobile,161.19,47.61,1,23,18.555136718419103,0.043478260869565216,161.19,18.555136718419103,8.687082312898925,0.2953657174762702
2025-09-13,2025-09,Paid Search,Buenos Aires,Fashion,Mobile,219.84,63.11,4,94,74.22054687367641,0.0425531914893617,54.96,18.555136718419103,2.961983025726937,0.28707241630276564
2025-09-13,2025-09,Paid Search,Buenos Aires,Home & Deco,Desktop,69.85,14.2,1,23,18.555136718419103,0.043478260869565216,69.85,18.555136718419103,3.764456229021589,0.2032927702219041
2025-09-13,2025-09,Paid Search,Buenos Aires,Home & Deco,Mobile,313.99,89.07000000000001,4,94,74.22054687367641,0.0425531914893617,78.4975,18.555136718419103,4.230499682714706,0.28367145450492054
2025-09-13,2025-09,Paid Search,Buenos Aires,Supermarket,Mobile,38.81,9.14,1,23,18.555136718419103,0.043478260869565216,38.81,18.555136718419103,2.0916040980433483,0.23550631280597784
2025-09-13,2025-09,Paid Search,Centro,Beauty,Mobile,52.870000000000005,15.709999999999999,2,47,37.110273436838206,0.0425531914893617,26.435000000000002,18.555136718419103,1.4246728763662952,0.29714393796103644
2025-09-13,2025-09,Paid Search,Centro,Sports,Mobile,123.78,34.91,2,47,37.110273436838206,0.0425531914893617,61.89,18.555136718419103,3.3354645098660867,0.2820326385522701
2025-09-13,2025-09,Paid Search,Cuyo,Beauty,Desktop,43.53,17.26,1,23,18.555136718419103,0.043478260869565216,43.53,18.555136718419103,2.345981097341586,0.3965081552951987
2025-09-13,2025-09,Paid Search,Cuyo,Electronics,Desktop,126.05,36.16,1,23,18.555136718419103,0.043478260869565216,126.05,18.555136718419103,6.793267110496368,0.2868702895676319
2025-09-13,2025-09,Paid Search,Cuyo,Home & Deco,Desktop,73.37,27.71,1,23,18.555136718419103,0.043478260869565216,73.37,18.555136718419103,3.9541611098541734,0.3776747989641543
2025-09-13,2025-09,Paid Search,NEA,Beauty,Mobile,50.02,17.83,1,23,18.555136718419103,0.043478260869565216,50.02,18.555136718419103,2.6957494713766628,0.3564574170331867
2025-09-13,2025-09,Paid Search,NEA,Electronics,Desktop,146.32,55.41,1,23,18.555136718419103,0.043478260869565216,146.32,18.555136718419103,7.885686978245367,0.3786905412793876
2025-09-13,2025-09,Paid Search,NEA,Electronics,Mobile,101.11,36.4,1,23,18.555136718419103,0.043478260869565216,101.11,18.555136718419103,5.449164915051867,0.3600039560874295
2025-09-13,2025-09,Paid Search,NEA,Fashion,Desktop,104.16,23.29,2,47,37.110273436838206,0.0425531914893617,52.08,18.555136718419103,2.806769941409368,0.22359831029185867
2025-09-13,2025-09,Paid Search,NEA,Home & Deco,Mobile,73.26,16.73,1,23,18.555136718419103,0.043478260869565216,73.26,18.555136718419103,3.9482328323281553,0.22836472836472835
2025-09-13,2025-09,Paid Search,NEA,Sports,Desktop,52.65,21.58,1,23,18.555136718419103,0.043478260869565216,52.65,18.555136718419103,2.8374891976805534,0.40987654320987654
2025-09-13,2025-09,Paid Search,Patagonia,Sports,Mobile,67.27,25.24,1,23,18.555136718419103,0.043478260869565216,67.27,18.555136718419103,3.6254111743204334,0.37520440017838563
2025-09-13,2025-09,Paid Social,Buenos Aires,Electronics,Desktop,160.57,65.34,1,46,25.709907532740875,0.021739130434782608,160.57,25.709907532740875,6.245452255925791,0.4069253285171577
2025-09-13,2025-09,Paid Social,Buenos Aires,Electronics,Mobile,118.86,38.32,1,46,25.709907532740875,0.021739130434782608,118.86,25.709907532740875,4.623120477918288,0.32239609624768634
2025-09-13,2025-09,Paid Social,Buenos Aires,Home & Deco,Mobile,166.81,64.31,2,92,51.41981506548175,0.021739130434782608,83.405,25.709907532740875,3.2440801233449004,0.38552844553683835
2025-09-13,2025-09,Paid Social,Buenos Aires,Supermarket,Mobile,29.86,10.76,1,46,25.709907532740875,0.021739130434782608,29.86,25.709907532740875,1.1614199686239282,0.3603482920294709
2025-09-13,2025-09,Paid Social,Centro,Electronics,Mobile,192.53,75.37,1,46,25.709907532740875,0.021739130434782608,192.53,25.709907532740875,7.48855279836453,0.39147145899340363
2025-09-13,2025-09,Paid Social,Centro,Home & Deco,Mobile,80.43,22.41,1,46,25.709907532740875,0.021739130434782608,80.43,25.709907532740875,3.128365977107252,0.27862737784408803
2025-09-13,2025-09,Paid Social,Centro,Sports,Desktop,182.85000000000002,55.01,2,92,51.41981506548175,0.021739130434782608,91.42500000000001,25.709907532740875,3.556022124294797,0.3008476893628657
2025-09-13,2025-09,Paid Social,Centro,Sports,Mobile,86.64,30.5,1,46,25.709907532740875,0.021739130434782608,86.64,25.709907532740875,3.3699071025310494,0.3520313942751616
2025-09-13,2025-09,Paid Social,Centro,Supermarket,Mobile,36.58,12.73,1,46,25.709907532740875,0.021739130434782608,36.58,25.709907532740875,1.4227978048313226,0.3480043739748497
2025-09-13,2025-09,Paid Social,Patagonia,Supermarket,Mobile,32.39,8.29,1,46,25.709907532740875,0.021739130434782608,32.39,25.709907532740875,1.2598256123151048,0.2559431923433158
2025-09-13,2025-09,Referral,Buenos Aires,Electronics,Mobile,165.31,47.66,1,26,1.9035072810416838,0.038461538461538464,165.31,1.9035072810416838,86.84495281233441,0.28830681749440445
2025-09-13,2025-09,Referral,Buenos Aires,Fashion,Mobile,68.3,16.35,1,26,1.9035072810416838,0.038461538461538464,68.3,1.9035072810416838,35.88113409401996,0.23938506588579797
2025-09-13,2025-09,Referral,Buenos Aires,Home & Deco,Mobile,85.27,19.93,1,26,1.9035072810416838,0.038461538461538464,85.27,1.9035072810416838,44.796256283998275,0.23372815761698137
2025-09-13,2025-09,Referral,Buenos Aires,Supermarket,Desktop,33.54,13.1,1,26,1.9035072810416838,0.038461538461538464,33.54,1.9035072810416838,17.620105966521663,0.3905784138342278
2025-09-13,2025-09,Referral,Buenos Aires,Supermarket,Mobile,40.28,12.3,1,26,1.9035072810416838,0.038461538461538464,40.28,1.9035072810416838,21.160938232900794,0.3053624627606753
2025-09-13,2025-09,Referral,Centro,Beauty,Tablet,44.82,18.33,1,26,1.9035072810416838,0.038461538461538464,44.82,1.9035072810416838,23.546009225387625,0.40896921017402943
2025-09-13,2025-09,Referral,Centro,Electronics,Desktop,102.49,37.29,1,26,1.9035072810416838,0.038461538461538464,102.49,1.9035072810416838,53.84271498237344,0.3638403746706996
2025-09-13,2025-09,Referral,Cuyo,Electronics,Mobile,161.36,67.5,1,26,1.9035072810416838,0.038461538461538464,161.36,1.9035072810416838,84.76983597966415,0.4183192860684184
2025-09-13,2025-09,Referral,Cuyo,Sports,Mobile,90.85,18.07,1,26,1.9035072810416838,0.038461538461538464,90.85,1.9035072810416838,47.72768715141601,0.19889928453494773
2025-09-13,2025-09,Referral,NEA,Electronics,Desktop,137.55,45.46,1,26,1.9035072810416838,0.038461538461538464,137.55,1.9035072810416838,72.26134691994797,0.33049800072700836
2025-09-13,2025-09,Referral,NOA,Beauty,Desktop,60.3,24.66,1,26,1.9035072810416838,0.038461538461538464,60.3,1.9035072810416838,31.6783658253207,0.408955223880597
2025-09-13,2025-09,Referral,NOA,Fashion,Desktop,60.55,18.21,1,26,1.9035072810416838,0.038461538461538464,60.55,1.9035072810416838,31.80970233371755,0.3007431874483898
2025-09-14,2025-09,Direct,Buenos Aires,Beauty,Mobile,83.97,27.68,2,45,0.0,0.044444444444444446,41.985,0.0,,0.3296415386447541
2025-09-14,2025-09,Direct,Buenos Aires,Electronics,Mobile,774.11,251.19,6,134,0.0,0.04477611940298507,129.01833333333335,0.0,,0.32448876774618596
2025-09-14,2025-09,Direct,Buenos Aires,Fashion,Tablet,49.25,10.93,1,22,0.0,0.045454545454545456,49.25,0.0,,0.2219289340101523
2025-09-14,2025-09,Direct,Buenos Aires,Home & Deco,Mobile,141.94,46.730000000000004,2,45,0.0,0.044444444444444446,70.97,0.0,,0.32922361561223057
2025-09-14,2025-09,Direct,Buenos Aires,Sports,Mobile,41.67,11.46,1,22,0.0,0.045454545454545456,41.67,0.0,,0.2750179985601152
2025-09-14,2025-09,Direct,Buenos Aires,Supermarket,Mobile,43.66,16.13,1,22,0.0,0.045454545454545456,43.66,0.0,,0.36944571690334405
2025-09-14,2025-09,Direct,Centro,Electronics,Mobile,202.78,56.730000000000004,2,45,0.0,0.044444444444444446,101.39,0.0,,0.27976131768418977
2025-09-14,2025-09,Direct,Centro,Home & Deco,Mobile,149.24,42.22,2,45,0.0,0.044444444444444446,74.62,0.0,,0.2829000268024658
2025-09-14,2025-09,Direct,Centro,Supermarket,Mobile,40.92,9.78,1,22,0.0,0.045454545454545456,40.92,0.0,,0.23900293255131963
2025-09-14,2025-09,Direct,Cuyo,Home & Deco,Mobile,51.43,20.15,1,22,0.0,0.045454545454545456,51.43,0.0,,0.3917946723702119
2025-09-14,2025-09,Direct,Cuyo,Supermarket,Mobile,58.26,16.71,2,45,0.0,0.044444444444444446,29.13,0.0,,0.28681771369721937
2025-09-14,2025-09,Direct,NOA,Beauty,Mobile,47.1,18.41,1,22,0.0,0.045454545454545456,47.1,0.0,,0.3908704883227176
2025-09-14,2025-09,Direct,NOA,Electronics,Desktop,94.75,18.25,1,22,0.0,0.045454545454545456,94.75,0.0,,0.19261213720316622
2025-09-14,2025-09,Direct,NOA,Electronics,Mobile,98.19,26.37,1,22,0.0,0.045454545454545456,98.19,0.0,,0.2685609532538955
2025-09-14,2025-09,Direct,NOA,Fashion,Mobile,62.77,14.91,1,22,0.0,0.045454545454545456,62.77,0.0,,0.23753385375179226
2025-09-14,2025-09,Direct,NOA,Home & Deco,Mobile,84.87,34.9,1,22,0.0,0.045454545454545456,84.87,0.0,,0.4112171556498173
2025-09-14,2025-09,Direct,NOA,Sports,Desktop,59.34,22.28,1,22,0.0,0.045454545454545456,59.34,0.0,,0.3754634310751601
2025-09-14,2025-09,Email,Buenos Aires,Beauty,Mobile,84.99000000000001,19.1,2,35,2.47419175485592,0.05714285714285714,42.495000000000005,1.23709587742796,34.35061160202971,0.2247323214495823
2025-09-14,2025-09,Email,Buenos Aires,Electronics,Mobile,468.37,161.32,3,52,3.71128763228388,0.057692307692307696,156.12333333333333,1.23709587742796,126.20148218255208,0.34442855007792983
2025-09-14,2025-09,Email,Buenos Aires,Fashion,Mobile,172.57999999999998,57.22,3,52,3.71128763228388,0.057692307692307696,57.526666666666664,1.23709587742796,46.50138094896094,0.3315563796500174
2025-09-14,2025-09,Email,Buenos Aires,Home & Deco,Mobile,207.88,45.61,2,35,2.47419175485592,0.05714285714285714,103.94,1.23709587742796,84.0193568635126,0.21940542620742737
2025-09-14,2025-09,Email,Buenos Aires,Sports,Desktop,66.32,14.49,1,17,1.23709587742796,0.058823529411764705,66.32,1.23709587742796,53.60942608416543,0.2184861278648975
2025-09-14,2025-09,Email,Buenos Aires,Sports,Mobile,74.56,17.85,1,17,1.23709587742796,0.058823529411764705,74.56,1.23709587742796,60.27018710547912,0.23940450643776826
2025-09-14,2025-09,Email,Buenos Aires,Supermarket,Desktop,42.68,15.68,1,17,1.23709587742796,0.058823529411764705,42.68,1.23709587742796,34.50015538709561,0.3673851921274602
2025-09-14,2025-09,Email,Buenos Aires,Supermarket,Mobile,37.25,13.63,1,17,1.23709587742796,0.058823529411764705,37.25,1.23709587742796,30.110843209215357,0.3659060402684564
2025-09-14,2025-09,Email,Centro,Beauty,Mobile,31.57,7.46,1,17,1.23709587742796,0.058823529411764705,31.57,1.23709587742796,25.519444835300103,0.2363002850807729
2025-09-14,2025-09,Email,Centro,Electronics,Desktop,261.21999999999997,65.73,2,35,2.47419175485592,0.05714285714285714,130.60999999999999,1.23709587742796,105.57791225652664,0.2516269810887375
2025-09-14,2025-09,Email,Centro,Electronics,Mobile,120.45,30.38,1,17,1.23709587742796,0.058823529411764705,120.45,1.23709587742796,97.36512924966415,0.2522208385222084
2025-09-14,2025-09,Email,Centro,Fashion,Mobile,109.6,28.57,2,35,2.47419175485592,0.05714285714285714,54.8,1.23709587742796,44.297294170872526,0.26067518248175187
2025-09-14,2025-09,Email,Centro,Home & Deco,Desktop,107.63,30.43,1,17,1.23709587742796,0.058823529411764705,107.63,1.23709587742796,87.00214911698923,0.2827278639784447
2025-09-14,2025-09,Email,Centro,Home & Deco,Mobile,59.37,16.93,1,17,1.23709587742796,0.058823529411764705,59.37,1.23709587742796,47.99142983439237,0.2851608556510022
2025-09-14,2025-09,Email,Centro,Sports,Mobile,91.03,37.28,1,17,1.23709587742796,0.058823529411764705,91.03,1.23709587742796,73.58362570026507,0.4095353180270241
2025-09-14,2025-09,Email,Cuyo,Beauty,Mobile,43.82,9.11,1,17,1.23709587742796,0.058823529411764705,43.82,1.23709587742796,35.42166844101522,0.2078959379278868
2025-09-14,2025-09,Email,Cuyo,Beauty,Tablet,42.1,13.56,1,17,1.23709587742796,0.058823529411764705,42.1,1.23709587742796,34.031315412294404,0.32209026128266033
2025-09-14,2025-09,Email,Cuyo,Electronics,Mobile,104.97,36.16,1,17,1.23709587742796,0.058823529411764705,104.97,1.23709587742796,84.8519519911768,0.3444793750595408
2025-09-14,2025-09,Email,Cuyo,Fashion,Mobile,46.62,16.13,1,17,1.23709587742796,0.058823529411764705,46.62,1.23709587742796,37.685033836607246,0.345988845988846
2025-09-14,2025-09,Email,Cuyo,Home & Deco,Mobile,58.21,14.29,1,17,1.23709587742796,0.058823529411764705,58.21,1.23709587742796,47.05374988478996,0.2454904655557464
2025-09-14,2025-09,Email,NEA,Beauty,Mobile,30.22,6.36,1,17,1.23709587742796,0.058823529411764705,30.22,1.23709587742796,24.42817937671109,0.21045665122435475
2025-09-14,2025-09,Email,NEA,Electronics,Desktop,151.27,40.68,1,17,1.23709587742796,0.058823529411764705,151.27,1.23709587742796,122.27831549685926,0.2689231176042837
2025-09-14,2025-09,Email,NEA,Fashion,Mobile,64.5,14.22,1,17,1.23709587742796,0.058823529411764705,64.5,1.23709587742796,52.13823857703062,0.22046511627906978
2025-09-14,2025-09,Email,NEA,Home & Deco,Mobile,67.41,26.22,1,17,1.23709587742796,0.058823529411764705,67.41,1.23709587742796,54.49052189887804,0.38896306186025814
2025-09-14,2025-09,Email,NEA,Supermarket,Mobile,44.43,8.35,1,17,1.23709587742796,0.058823529411764705,44.43,1.23709587742796,35.91475875934063,0.18793607922574837
2025-09-14,2025-09,Email,NOA,Beauty,Mobile,37.98,8.87,1,17,1.23709587742796,0.058823529411764705,37.98,1.23709587742796,30.700934901637563,0.23354397051079515
2025-09-14,2025-09,Email,NOA,Fashion,Mobile,63.26,14.58,1,17,1.23709587742796,0.058823529411764705,63.26,1.23709587742796,51.135891044697004,0.23047739487828012
2025-09-14,2025-09,Email,NOA,Sports,Mobile,158.31,52.11,2,35,2.47419175485592,0.05714285714285714,79.155,1.23709587742796,63.98453138860246,0.3291642978965321
2025-09-14,2025-09,Email,NOA,Supermarket,Mobile,30.84,7.13,1,17,1.23709587742796,0.058823529411764705,30.84,1.23709587742796,24.929353142877897,0.23119325551232167
2025-09-14,2025-09,Email,Patagonia,Beauty,Mobile,38.08,12.05,1,17,1.23709587742796,0.058823529411764705,38.08,1.23709587742796,30.781769380051564,0.31643907563025214
2025-09-14,2025-09,Email,Patagonia,Electronics,Mobile,425.32,127.62,3,52,3.71128763228388,0.057692307692307696,141.77333333333334,1.23709587742796,114.60173453014295,0.30005642810119443
2025-09-14,2025-09,Organic Search,Buenos Aires,Beauty,Mobile,37.65,10.28,1,24,0.0,0.041666666666666664,37.65,0.0,,0.27304116865869854
2025-09-14,2025-09,Organic Search,Buenos Aires,Electronics,Desktop,129.78,25.21,1,24,0.0,0.041666666666666664,129.78,0.0,,0.19425181075666514
2025-09-14,2025-09,Organic Search,Buenos Aires,Electronics,Mobile,261.96999999999997,55.39,2,47,0.0,0.0425531914893617,130.98499999999999,0.0,,0.21143642401801735
2025-09-14,2025-09,Organic Search,Buenos Aires,Fashion,Desktop,61.87,16.48,1,24,0.0,0.041666666666666664,61.87,0.0,,0.26636495878454824
2025-09-14,2025-09,Organic Search,Buenos Aires,Fashion,Mobile,222.78,61.51,4,94,0.0,0.0425531914893617,55.695,0.0,,0.2761019840201095
2025-09-14,2025-09,Organic Search,Buenos Aires,Home & Deco,Mobile,98.64,34.78,1,24,0.0,0.041666666666666664,98.64,0.0,,0.35259529602595296
2025-09-14,2025-09,Organic Search,Buenos Aires,Sports,Desktop,274.40999999999997,83.38,4,94,0.0,0.0425531914893617,68.60249999999999,0.0,,0.30385190044094607
2025-09-14,2025-09,Organic Search,Buenos Aires,Sports,Mobile,245.44,70.92,3,71,0.0,0.04225352112676056,81.81333333333333,0.0,,0.2889504563233377
2025-09-14,2025-09,Organic Search,Buenos Aires,Supermarket,Mobile,69.62,19.86,2,47,0.0,0.0425531914893617,34.81,0.0,,0.2852628555012927
2025-09-14,2025-09,Organic Search,Centro,Beauty,Desktop,97.45,21.35,2,47,0.0,0.0425531914893617,48.725,0.0,,0.21908671113391484
2025-09-14,2025-09,Organic Search,Centro,Electronics,Mobile,346.7,97.57,3,71,0.0,0.04225352112676056,115.56666666666666,0.0,,0.28142486299394287
2025-09-14,2025-09,Organic Search,Centro,Electronics,Tablet,266.14,77.57,2,47,0.0,0.0425531914893617,133.07,0.0,,0.2914631397009093
2025-09-14,2025-09,Organic Search,Centro,Fashion,Desktop,66.19,21.38,1,24,0.0,0.041666666666666664,66.19,0.0,,0.32300951805408673
2025-09-14,2025-09,Organic Search,Centro,Fashion,Mobile,155.28,60.510000000000005,3,71,0.0,0.04225352112676056,51.76,0.0,,0.3896831530139104
2025-09-14,2025-09,Organic Search,Centro,Home & Deco,Mobile,96.31,24.96,1,24,0.0,0.041666666666666664,96.31,0.0,,0.2591631190945904
2025-09-14,2025-09,Organic Search,Centro,Sports,Desktop,53.28,13.6,1,24,0.0,0.041666666666666664,53.28,0.0,,0.2552552552552552
2025-09-14,2025-09,Organic Search,Centro,Sports,Mobile,162.29000000000002,55.81,2,47,0.0,0.0425531914893617,81.14500000000001,0.0,,0.34389056627025694
2025-09-14,2025-09,Organic Search,Centro,Supermarket,Mobile,125.88999999999999,44.14,4,94,0.0,0.0425531914893617,31.472499999999997,0.0,,0.3506235602510128
2025-09-14,2025-09,Organic Search,Cuyo,Electronics,Mobile,132.44,33.57,1,24,0.0,0.041666666666666664,132.44,0.0,,0.2534732709151314
2025-09-14,2025-09,Organic Search,Cuyo,Fashion,Mobile,69.07,26.27,1,24,0.0,0.041666666666666664,69.07,0.0,,0.38033878673809185
2025-09-14,2025-09,Organic Search,Cuyo,Home & Deco,Desktop,99.81,36.8,1,24,0.0,0.041666666666666664,99.81,0.0,,0.3687005310089169
2025-09-14,2025-09,Organic Search,Cuyo,Sports,Desktop,70.93,27.18,1,24,0.0,0.041666666666666664,70.93,0.0,,0.3831946989990131
2025-09-14,2025-09,Organic Search,Cuyo,Sports,Mobile,161.74,53.53,2,47,0.0,0.0425531914893617,80.87,0.0,,0.3309632743909979
2025-09-14,2025-09,Organic Search,Cuyo,Supermarket,Mobile,30.4,7.52,1,24,0.0,0.041666666666666664,30.4,0.0,,0.24736842105263157
2025-09-14,2025-09,Organic Search,NEA,Electronics,Mobile,106.77,33.07,1,24,0.0,0.041666666666666664,106.77,0.0,,0.3097311979020324
2025-09-14,2025-09,Organic Search,NEA,Home & Deco,Mobile,136.24,39.730000000000004,2,47,0.0,0.0425531914893617,68.12,0.0,,0.29161773341162656
2025-09-14,2025-09,Organic Search,NEA,Sports,Mobile,72.11,20.21,1,24,0.0,0.041666666666666664,72.11,0.0,,0.2802662598807378
2025-09-14,2025-09,Organic Search,NOA,Beauty,Mobile,28.89,9.44,1,24,0.0,0.041666666666666664,28.89,0.0,,0.3267566632052613
2025-09-14,2025-09,Organic Search,NOA,Home & Deco,Mobile,77.75,14.13,1,24,0.0,0.041666666666666664,77.75,0.0,,0.1817363344051447
2025-09-14,2025-09,Organic Search,NOA,Supermarket,Mobile,32.69,13.35,1,24,0.0,0.041666666666666664,32.69,0.0,,0.4083817681248088
2025-09-14,2025-09,Organic Search,Patagonia,Beauty,Mobile,34.49,13.85,1,24,0.0,0.041666666666666664,34.49,0.0,,0.40156567120904607
2025-09-14,2025-09,Organic Search,Patagonia,Electronics,Desktop,133.0,29.91,1,24,0.0,0.041666666666666664,133.0,0.0,,0.22488721804511277
2025-09-14,2025-09,Organic Search,Patagonia,Fashion,Mobile,48.45,18.48,1,24,0.0,0.041666666666666664,48.45,0.0,,0.3814241486068111
2025-09-14,2025-09,Paid Search,Buenos Aires,Beauty,Mobile,84.44,27.1,2,59,46.69430929888417,0.03389830508474576,42.22,23.347154649442086,1.8083574051713796,0.3209379441023212
2025-09-14,2025-09,Paid Search,Buenos Aires,Electronics,Desktop,203.0,57.8,1,30,23.347154649442086,0.03333333333333333,203.0,23.347154649442086,8.694849674319991,0.28472906403940884
2025-09-14,2025-09,Paid Search,Buenos Aires,Electronics,Mobile,300.5,91.38999999999999,2,59,46.69430929888417,0.03389830508474576,150.25,23.347154649442086,6.4354737121506345,0.3041264559068219
2025-09-14,2025-09,Paid Search,Buenos Aires,Fashion,Mobile,51.36,13.86,1,30,23.347154649442086,0.03333333333333333,51.36,23.347154649442086,2.1998397993747525,0.26985981308411217
2025-09-14,2025-09,Paid Search,Buenos Aires,Home & Deco,Desktop,104.67,39.53,1,30,23.347154649442086,0.03333333333333333,104.67,23.347154649442086,4.483201553749131,0.3776631317473966
2025-09-14,2025-09,Paid Search,Buenos Aires,Home & Deco,Mobile,182.84,41.28,2,59,46.69430929888417,0.03389830508474576,91.42,23.347154649442086,3.915680577469624,0.22577116604681688
2025-09-14,2025-09,Paid Search,Buenos Aires,Home & Deco,Tablet,52.08,13.59,1,30,23.347154649442086,0.03333333333333333,52.08,23.347154649442086,2.230678675066922,0.2609447004608295
