date,order_id,channel,region,category,device,revenue_usd,profit_usd,discount_pct,sessions_allocated,marketing_spend_allocated,month
2025-09-12,157753,Organic Search,Buenos Aires,Electronics,Desktop,176.83,37.71,0,22.79310344827586,0.0,2025-09
2025-09-12,157754,Organic Search,Buenos Aires,Sports,Mobile,77.71,14.92,5,22.79310344827586,0.0,2025-09
2025-09-12,157755,Organic Search,Centro,Beauty,Mobile,45.94,16.35,0,22.79310344827586,0.0,2025-09
2025-09-12,157756,Organic Search,Centro,Supermarket,Desktop,35.15,12.73,5,22.79310344827586,0.0,2025-09
2025-09-12,157757,Organic Search,Buenos Aires,Fashion,Mobile,56.43,21.12,20,22.79310344827586,0.0,2025-09
2025-09-12,157758,Organic Search,Buenos Aires,Supermarket,Mobile,26.18,9.29,5,22.79310344827586,0.0,2025-09
2025-09-12,157759,Organic Search,Buenos Aires,Sports,Mobile,84.19,21.26,15,22.79310344827586,0.0,2025-09
2025-09-12,157760,Organic Search,NOA,Fashion,Desktop,55.18,22.05,15,22.79310344827586,0.0,2025-09
2025-09-12,157761,Organic Search,NEA,Sports,Tablet,49.73,17.09,0,22.79310344827586,0.0,2025-09
2025-09-12,157762,Organic Search,Buenos Aires,Beauty,Mobile,18.44,6.93,0,22.79310344827586,0.0,2025-09
2025-09-12,157763,Organic Search,Centro,Sports,Desktop,65.03,12.38,10,22.79310344827586,0.0,2025-09
2025-09-12,157764,Organic Search,Buenos Aires,Home & Deco,Mobile,84.85,34.55,0,22.79310344827586,0.0,2025-09
2025-09-12,157765,Organic Search,Patagonia,Supermarket,Desktop,24.24,8.96,15,22.79310344827586,0.0,2025-09
2025-09-12,157766,Organic Search,Patagonia,Electronics,Mobile,106.96,24.59,0,22.79310344827586,0.0,2025-09
2025-09-12,157767,Organic Search,Buenos Aires,Sports,Mobile,77.25,20.85,0,22.79310344827586,0.0,2025-09
2025-09-12,157768,Organic Search,NEA,Home & Deco,Mobile,67.33,27.71,0,22.79310344827586,0.0,2025-09
2025-09-12,157769,Organic Search,Buenos Aires,Sports,Mobile,61.31,12.95,15,22.79310344827586,0.0,2025-09
2025-09-12,157770,Organic Search,Patagonia,Sports,Mobile,61.55,16.31,0,22.79310344827586,0.0,2025-09
2025-09-12,157771,Organic Search,NOA,Fashion,Mobile,44.99,10.17,10,22.79310344827586,0.0,2025-09
2025-09-12,157772,Organic Search,Cuyo,Beauty,Mobile,57.49,10.87,0,22.79310344827586,0.0,2025-09
2025-09-12,157773,Organic Search,Cuyo,Electronics,Desktop,74.58,24.0,15,22.79310344827586,0.0,2025-09
2025-09-12,157774,Organic Search,Cuyo,Beauty,Desktop,32.41,9.05,15,22.79310344827586,0.0,2025-09
2025-09-12,157775,Organic Search,Centro,Home & Deco,Mobile,64.97,11.94,5,22.79310344827586,0.0,2025-09
2025-09-12,157776,Organic Search,Centro,Home & Deco,Mobile,61.58,21.83,0,22.79310344827586,0.0,2025-09
2025-09-12,157777,Organic Search,NEA,Sports,Desktop,74.65,28.81,10,22.79310344827586,0.0,2025-09
2025-09-12,157778,Organic Search,Centro,Fashion,Desktop,67.4,25.56,0,22.79310344827586,0.0,2025-09
2025-09-12,157779,Organic Search,Cuyo,Supermarket,Mobile,24.02,9.33,15,22.79310344827586,0.0,2025-09
2025-09-12,157780,Organic Search,Buenos Aires,Home & Deco,Desktop,67.77,24.23,10,22.79310344827586,0.0,2025-09
2025-09-12,157781,Organic Search,Buenos Aires,Fashion,Desktop,32.28,11.07,20,22.79310344827586,0.0,2025-09
2025-09-12,157782,Organic Search,Centro,Electronics,Mobile,136.06,28.34,5,22.79310344827586,0.0,2025-09
2025-09-12,157783,Organic Search,Buenos Aires,Electronics,Mobile,113.49,43.38,0,22.79310344827586,0.0,2025-09
2025-09-12,157784,Organic Search,Cuyo,Fashion,Mobile,39.37,8.72,5,22.79310344827586,0.0,2025-09
2025-09-12,157785,Organic Search,Buenos Aires,Electronics,Desktop,112.25,29.15,0,22.79310344827586,0.0,2025-09
2025-09-12,157786,Organic Search,Buenos Aires,Supermarket,Mobile,35.44,8.0,5,22.79310344827586,0.0,2025-09
2025-09-12,157787,Organic Search,Patagonia,Fashion,Mobile,60.57,15.67,0,22.79310344827586,0.0,2025-09
2025-09-12,157788,Organic Search,Buenos Aires,Home & Deco,Mobile,92.52,38.41,0,22.79310344827586,0.0,2025-09
2025-09-12,157789,Organic Search,Cuyo,Sports,Mobile,44.1,9.72,5,22.79310344827586,0.0,2025-09
2025-09-12,157790,Organic Search,Patagonia,Supermarket,Mobile,21.45,4.57,15,22.79310344827586,0.0,2025-09
2025-09-12,157791,Paid Search,Cuyo,Electronics,Mobile,155.92,28.56,15,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157792,Paid Search,Cuyo,Electronics,Mobile,161.82,41.83,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157793,Paid Search,Buenos Aires,Electronics,Mobile,165.67,59.82,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157794,Paid Search,Buenos Aires,Fashion,Mobile,60.87,13.37,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157795,Paid Search,NOA,Fashion,Mobile,57.87,12.78,15,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157796,Paid Search,Centro,Electronics,Desktop,152.99,42.26,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157797,Paid Search,Cuyo,Supermarket,Desktop,40.22,14.02,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157798,Paid Search,Centro,Home & Deco,Desktop,108.25,31.82,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157799,Paid Search,Buenos Aires,Sports,Mobile,61.57,21.13,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157800,Paid Search,NOA,Sports,Mobile,76.37,20.11,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157801,Paid Search,Cuyo,Fashion,Mobile,52.12,9.8,20,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157802,Paid Search,Buenos Aires,Home & Deco,Mobile,91.53,25.56,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157803,Paid Search,Buenos Aires,Fashion,Mobile,54.01,21.97,15,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157804,Paid Search,Buenos Aires,Electronics,Mobile,100.88,38.8,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157805,Paid Search,NEA,Fashion,Mobile,53.74,11.12,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157806,Paid Search,Buenos Aires,Home & Deco,Mobile,79.22,32.12,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157807,Paid Search,NOA,Fashion,Desktop,59.71,19.86,20,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157808,Paid Search,Patagonia,Electronics,Mobile,99.28,38.88,15,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157809,Paid Search,Buenos Aires,Fashion,Desktop,49.91,11.99,15,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157810,Paid Search,Cuyo,Fashion,Mobile,61.69,25.17,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157811,Paid Search,Buenos Aires,Sports,Mobile,55.09,15.61,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157812,Paid Search,Centro,Home & Deco,Mobile,83.59,17.38,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157813,Paid Search,Cuyo,Electronics,Mobile,137.44,37.03,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157814,Paid Search,Patagonia,Electronics,Mobile,120.44,24.91,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157815,Paid Search,Cuyo,Beauty,Desktop,28.9,11.79,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157816,Paid Search,NEA,Electronics,Mobile,81.53,25.7,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157817,Paid Search,Centro,Electronics,Tablet,172.18,49.94,10,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157818,Paid Search,NEA,Fashion,Mobile,69.06,22.53,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157819,Paid Search,Cuyo,Electronics,Mobile,125.65,46.85,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157820,Paid Search,NEA,Supermarket,Desktop,41.47,14.98,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157821,Paid Search,Buenos Aires,Sports,Mobile,69.44,24.04,15,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157822,Paid Search,NOA,Home & Deco,Mobile,76.9,25.22,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157823,Paid Search,Buenos Aires,Fashion,Mobile,51.18,11.91,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157824,Paid Search,Buenos Aires,Beauty,Desktop,23.54,6.12,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157825,Paid Search,Cuyo,Electronics,Desktop,110.88,37.34,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157826,Paid Search,Cuyo,Electronics,Mobile,179.11,43.74,0,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157827,Paid Search,Centro,Home & Deco,Tablet,112.69,22.35,5,28.43243243243243,23.27979699561834,2025-09
2025-09-12,157828,Paid Social,Cuyo,Supermarket,Desktop,32.65,7.4,5,41.35,16.421355802303346,2025-09
2025-09-12,157829,Paid Social,Centro,Electronics,Desktop,179.16,50.48,5,41.35,16.421355802303346,2025-09
2025-09-12,157830,Paid Social,Buenos Aires,Beauty,Mobile,42.06,10.51,0,41.35,16.421355802303346,2025-09
2025-09-12,157831,Paid Social,Buenos Aires,Electronics,Desktop,46.7,10.24,20,41.35,16.421355802303346,2025-09
2025-09-12,157832,Paid Social,Buenos Aires,Home & Deco,Mobile,73.57,22.71,15,41.35,16.421355802303346,2025-09
2025-09-12,157833,Paid Social,NOA,Home & Deco,Mobile,106.89,39.5,0,41.35,16.421355802303346,2025-09
2025-09-12,157834,Paid Social,Centro,Electronics,Mobile,135.57,49.61,20,41.35,16.421355802303346,2025-09
2025-09-12,157835,Paid Social,NOA,Fashion,Mobile,52.24,20.29,0,41.35,16.421355802303346,2025-09
2025-09-12,157836,Paid Social,NOA,Home & Deco,Mobile,42.88,8.85,5,41.35,16.421355802303346,2025-09
2025-09-12,157837,Paid Social,Centro,Electronics,Desktop,183.74,71.46,5,41.35,16.421355802303346,2025-09
2025-09-12,157838,Paid Social,Buenos Aires,Fashion,Mobile,44.27,18.52,0,41.35,16.421355802303346,2025-09
2025-09-12,157839,Paid Social,Buenos Aires,Electronics,Desktop,101.83,34.06,0,41.35,16.421355802303346,2025-09
2025-09-12,157840,Paid Social,Centro,Electronics,Mobile,150.04,28.81,5,41.35,16.421355802303346,2025-09
2025-09-12,157841,Paid Social,Buenos Aires,Electronics,Mobile,114.65,46.45,20,41.35,16.421355802303346,2025-09
2025-09-12,157842,Paid Social,Buenos Aires,Electronics,Desktop,111.21,31.22,0,41.35,16.421355802303346,2025-09
2025-09-12,157843,Paid Social,Patagonia,Electronics,Mobile,111.64,26.68,15,41.35,16.421355802303346,2025-09
2025-09-12,157844,Paid Social,Centro,Fashion,Desktop,46.85,9.38,0,41.35,16.421355802303346,2025-09
2025-09-12,157845,Paid Social,Buenos Aires,Supermarket,Desktop,41.19,13.61,10,41.35,16.421355802303346,2025-09
2025-09-12,157846,Paid Social,Buenos Aires,Fashion,Mobile,46.1,10.72,5,41.35,16.421355802303346,2025-09
2025-09-12,157847,Paid Social,Patagonia,Beauty,Desktop,39.13,11.63,10,41.35,16.421355802303346,2025-09
2025-09-12,157848,Email,NEA,Sports,Mobile,61.71,16.77,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157849,Email,Patagonia,Fashion,Mobile,78.62,17.94,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157850,Email,Buenos Aires,Beauty,Mobile,47.65,11.49,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157851,Email,Buenos Aires,Supermarket,Desktop,23.56,5.13,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157852,Email,Centro,Home & Deco,Desktop,119.99,47.05,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157853,Email,Patagonia,Electronics,Desktop,96.02,27.52,15,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157854,Email,Cuyo,Sports,Mobile,29.81,5.68,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157855,Email,Buenos Aires,Electronics,Mobile,94.72,30.62,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157856,Email,Patagonia,Supermarket,Desktop,30.47,8.32,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157857,Email,Patagonia,Sports,Mobile,72.72,26.61,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157858,Email,Centro,Fashion,Mobile,45.28,12.87,15,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157859,Email,Buenos Aires,Supermarket,Mobile,31.11,6.54,20,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157860,Email,Buenos Aires,Fashion,Mobile,55.72,17.47,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157861,Email,Buenos Aires,Electronics,Mobile,155.25,30.58,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157862,Email,Cuyo,Fashion,Mobile,62.97,22.21,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157863,Email,NOA,Electronics,Tablet,109.4,29.2,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157864,Email,Buenos Aires,Home & Deco,Mobile,71.7,14.68,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157865,Email,Centro,Beauty,Desktop,40.95,12.52,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157866,Email,Cuyo,Supermarket,Mobile,25.63,8.72,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157867,Email,Buenos Aires,Home & Deco,Desktop,80.03,30.49,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157868,Email,Buenos Aires,Supermarket,Desktop,29.72,9.37,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157869,Email,Patagonia,Home & Deco,Desktop,101.92,18.37,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157870,Email,Centro,Electronics,Mobile,174.78,46.99,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157871,Email,Buenos Aires,Fashion,Desktop,58.45,23.56,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157872,Email,NEA,Fashion,Mobile,53.3,18.54,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157873,Email,Centro,Electronics,Mobile,95.69,33.61,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157874,Email,Buenos Aires,Beauty,Desktop,33.72,9.42,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157875,Email,Centro,Fashion,Mobile,54.97,14.99,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157876,Email,NEA,Supermarket,Mobile,37.56,14.83,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157877,Email,Patagonia,Supermarket,Mobile,42.36,16.46,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157878,Email,Buenos Aires,Electronics,Mobile,104.55,20.2,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157879,Email,Centro,Home & Deco,Desktop,88.22,24.57,10,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157880,Email,NOA,Supermarket,Desktop,16.85,6.07,5,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157881,Email,NEA,Sports,Mobile,66.99,20.18,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157882,Email,Buenos Aires,Home & Deco,Desktop,48.94,18.28,20,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157883,Email,NEA,Supermarket,Mobile,40.44,12.2,0,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157884,Email,Buenos Aires,Fashion,Mobile,70.63,27.69,15,16.54054054054054,1.0875738207066175,2025-09
2025-09-12,157885,Referral,NEA,Sports,Desktop,90.65,23.82,15,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157886,Referral,Cuyo,Home & Deco,Mobile,79.48,20.72,10,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157887,Referral,Buenos Aires,Electronics,Mobile,189.8,50.21,0,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157888,Referral,Patagonia,Electronics,Desktop,99.25,32.63,10,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157889,Referral,Centro,Supermarket,Desktop,45.1,8.33,0,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157890,Referral,Cuyo,Fashion,Mobile,57.9,10.61,20,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157891,Referral,Patagonia,Beauty,Mobile,47.83,18.19,15,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157892,Referral,Centro,Sports,Desktop,82.2,15.42,0,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157893,Referral,Buenos Aires,Electronics,Mobile,141.08,30.63,10,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157894,Referral,Buenos Aires,Beauty,Mobile,29.49,9.47,5,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157895,Referral,Buenos Aires,Home & Deco,Desktop,78.21,29.01,0,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157896,Referral,Patagonia,Home & Deco,Mobile,64.27,25.11,5,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157897,Referral,Centro,Supermarket,Tablet,34.14,11.35,0,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157898,Referral,Centro,Sports,Desktop,83.69,22.43,10,27.357142857142858,2.768777743967898,2025-09
2025-09-12,157899,Direct,Centro,Electronics,Mobile,88.87,27.94,15,20.708333333333332,0.0,2025-09
2025-09-12,157900,Direct,NOA,Electronics,Mobile,117.74,25.77,5,20.708333333333332,0.0,2025-09
2025-09-12,157901,Direct,NEA,Supermarket,Desktop,39.77,14.21,0,20.708333333333332,0.0,2025-09
2025-09-12,157902,Direct,Centro,Electronics,Mobile,69.52,23.29,5,20.708333333333332,0.0,2025-09
2025-09-12,157903,Direct,NOA,Beauty,Mobile,31.11,7.78,10,20.708333333333332,0.0,2025-09
2025-09-12,157904,Direct,Buenos Aires,Electronics,Mobile,122.06,37.6,0,20.708333333333332,0.0,2025-09
2025-09-12,157905,Direct,Centro,Fashion,Tablet,57.75,19.57,0,20.708333333333332,0.0,2025-09
2025-09-12,157906,Direct,Patagonia,Electronics,Mobile,110.63,26.67,0,20.708333333333332,0.0,2025-09
2025-09-12,157907,Direct,Patagonia,Fashion,Mobile,36.09,13.28,5,20.708333333333332,0.0,2025-09
2025-09-12,157908,Direct,Cuyo,Home & Deco,Mobile,54.11,21.57,15,20.708333333333332,0.0,2025-09
2025-09-12,157909,Direct,Centro,Supermarket,Mobile,32.03,11.55,10,20.708333333333332,0.0,2025-09
2025-09-12,157910,Direct,NOA,Supermarket,Desktop,38.9,10.62,0,20.708333333333332,0.0,2025-09
2025-09-12,157911,Direct,Buenos Aires,Beauty,Mobile,41.87,14.7,5,20.708333333333332,0.0,2025-09
2025-09-12,157912,Direct,NOA,Electronics,Desktop,121.36,32.56,10,20.708333333333332,0.0,2025-09
2025-09-12,157913,Direct,Centro,Supermarket,Desktop,39.59,12.83,0,20.708333333333332,0.0,2025-09
2025-09-12,157914,Direct,Centro,Fashion,Desktop,51.72,18.17,5,20.708333333333332,0.0,2025-09
2025-09-12,157915,Direct,NOA,Electronics,Mobile,177.99,41.64,0,20.708333333333332,0.0,2025-09
2025-09-12,157916,Direct,Centro,Beauty,Tablet,31.09,6.59,0,20.708333333333332,0.0,2025-09
2025-09-12,157917,Direct,Buenos Aires,Electronics,Mobile,103.29,27.6,10,20.708333333333332,0.0,2025-09
2025-09-12,157918,Direct,NEA,Fashion,Mobile,39.57,15.94,20,20.708333333333332,0.0,2025-09
2025-09-12,157919,Direct,Centro,Fashion,Desktop,55.29,22.03,15,20.708333333333332,0.0,2025-09
2025-09-12,157920,Direct,Buenos Aires,Supermarket,Mobile,37.99,12.12,0,20.708333333333332,0.0,2025-09
2025-09-12,157921,Direct,Buenos Aires,Beauty,Tablet,28.67,8.32,20,20.708333333333332,0.0,2025-09
2025-09-12,157922,Direct,Centro,Electronics,Mobile,136.51,34.66,15,20.708333333333332,0.0,2025-09
2025-09-13,157923,Organic Search,Cuyo,Beauty,Mobile,36.56,10.17,0,21.743589743589745,0.0,2025-09
2025-09-13,157924,Organic Search,Cuyo,Electronics,Mobile,170.14,30.77,5,21.743589743589745,0.0,2025-09
2025-09-13,157925,Organic Search,Cuyo,Electronics,Desktop,147.06,32.33,15,21.743589743589745,0.0,2025-09
2025-09-13,157926,Organic Search,Centro,Supermarket,Mobile,34.02,7.23,0,21.743589743589745,0.0,2025-09
2025-09-13,157927,Organic Search,Buenos Aires,Electronics,Mobile,156.94,61.77,5,21.743589743589745,0.0,2025-09
2025-09-13,157928,Organic Search,Cuyo,Beauty,Mobile,42.44,9.08,0,21.743589743589745,0.0,2025-09
2025-09-13,157929,Organic Search,Centro,Electronics,Mobile,111.03,30.52,0,21.743589743589745,0.0,2025-09
2025-09-13,157930,Organic Search,Centro,Electronics,Mobile,94.86,26.95,10,21.743589743589745,0.0,2025-09
2025-09-13,157931,Organic Search,Buenos Aires,Fashion,Mobile,34.44,8.03,15,21.743589743589745,0.0,2025-09
2025-09-13,157932,Organic Search,Cuyo,Home & Deco,Desktop,88.83,22.07,0,21.743589743589745,0.0,2025-09
2025-09-13,157933,Organic Search,Buenos Aires,Electronics,Desktop,129.22,42.17,15,21.743589743589745,0.0,2025-09
2025-09-13,157934,Organic Search,Centro,Electronics,Desktop,109.31,30.64,5,21.743589743589745,0.0,2025-09
2025-09-13,157935,Organic Search,Buenos Aires,Beauty,Mobile,57.75,15.52,0,21.743589743589745,0.0,2025-09
2025-09-13,157936,Organic Search,Buenos Aires,Supermarket,Mobile,40.05,7.9,10,21.743589743589745,0.0,2025-09
2025-09-13,157937,Organic Search,Buenos Aires,Home & Deco,Mobile,90.46,28.57,10,21.743589743589745,0.0,2025-09
2025-09-13,157938,Organic Search,Patagonia,Electronics,Mobile,87.85,17.24,10,21.743589743589745,0.0,2025-09
2025-09-13,157939,Organic Search,Centro,Electronics,Mobile,134.18,54.35,15,21.743589743589745,0.0,2025-09
2025-09-13,157940,Organic Search,NOA,Home & Deco,Mobile,103.11,29.86,15,21.743589743589745,0.0,2025-09
2025-09-13,157941,Organic Search,Patagonia,Electronics,Mobile,147.2,29.35,5,21.743589743589745,0.0,2025-09
2025-09-13,157942,Organic Search,Cuyo,Home & Deco,Mobile,43.05,8.62,20,21.743589743589745,0.0,2025-09
2025-09-13,157943,Organic Search,Buenos Aires,Electronics,Mobile,167.23,31.28,0,21.743589743589745,0.0,2025-09
2025-09-13,157944,Organic Search,Cuyo,Supermarket,Desktop,42.88,10.35,0,21.743589743589745,0.0,2025-09
2025-09-13,157945,Organic Search,Buenos Aires,Beauty,Mobile,42.58,15.5,0,21.743589743589745,0.0,2025-09
2025-09-13,157946,Organic Search,Patagonia,Fashion,Mobile,61.93,24.76,5,21.743589743589745,0.0,2025-09
2025-09-13,157947,Organic Search,Cuyo,Fashion,Mobile,56.59,18.73,0,21.743589743589745,0.0,2025-09
2025-09-13,157948,Organic Search,NOA,Sports,Desktop,47.11,18.66,10,21.743589743589745,0.0,2025-09
2025-09-13,157949,Organic Search,Buenos Aires,Home & Deco,Tablet,99.05,36.98,15,21.743589743589745,0.0,2025-09
2025-09-13,157950,Organic Search,Buenos Aires,Supermarket,Desktop,23.93,6.73,10,21.743589743589745,0.0,2025-09
2025-09-13,157951,Organic Search,Buenos Aires,Supermarket,Mobile,23.93,6.61,15,21.743589743589745,0.0,2025-09
2025-09-13,157952,Organic Search,Centro,Electronics,Mobile,80.09,21.45,20,21.743589743589745,0.0,2025-09
2025-09-13,157953,Organic Search,Buenos Aires,Home & Deco,Desktop,80.65,20.99,10,21.743589743589745,0.0,2025-09
2025-09-13,157954,Organic Search,Cuyo,Beauty,Desktop,53.39,11.11,5,21.743589743589745,0.0,2025-09
2025-09-13,157955,Organic Search,Patagonia,Supermarket,Desktop,13.66,5.28,5,21.743589743589745,0.0,2025-09
2025-09-13,157956,Organic Search,Cuyo,Electronics,Mobile,152.53,44.55,10,21.743589743589745,0.0,2025-09
2025-09-13,157957,Organic Search,Buenos Aires,Supermarket,Mobile,35.72,14.46,0,21.743589743589745,0.0,2025-09
2025-09-13,157958,Organic Search,Buenos Aires,Fashion,Mobile,59.94,13.62,10,21.743589743589745,0.0,2025-09
2025-09-13,157959,Organic Search,NEA,Electronics,Mobile,133.91,44.01,10,21.743589743589745,0.0,2025-09
2025-09-13,157960,Organic Search,Buenos Aires,Supermarket,Mobile,27.32,10.22,5,21.743589743589745,0.0,2025-09
2025-09-13,157961,Organic Search,Buenos Aires,Sports,Mobile,84.42,32.63,5,21.743589743589745,0.0,2025-09
2025-09-13,157962,Paid Search,Centro,Sports,Mobile,48.78,15.08,20,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157963,Paid Search,Buenos Aires,Electronics,Desktop,210.27,47.6,0,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157964,Paid Search,Buenos Aires,Supermarket,Mobile,38.81,9.14,5,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157965,Paid Search,NEA,Fashion,Desktop,39.24,9.41,5,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157966,Paid Search,Centro,Beauty,Mobile,32.25,11.87,5,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157967,Paid Search,Buenos Aires,Home & Deco,Mobile,90.67,27.78,15,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157968,Paid Search,Buenos Aires,Beauty,Mobile,32.11,7.64,15,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157969,Paid Search,Cuyo,Beauty,Desktop,43.53,17.26,5,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157970,Paid Search,Cuyo,Electronics,Desktop,126.05,36.16,0,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157971,Paid Search,Buenos Aires,Home & Deco,Desktop,69.85,14.2,0,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157972,Paid Search,Buenos Aires,Fashion,Mobile,67.92,24.63,5,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157973,Paid Search,Buenos Aires,Home & Deco,Mobile,50.72,15.53,10,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157974,Paid Search,Buenos Aires,Fashion,Mobile,74.55,17.86,5,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157975,Paid Search,Centro,Sports,Mobile,75.0,19.83,20,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157976,Paid Search,NEA,Sports,Desktop,52.65,21.58,15,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157977,Paid Search,Buenos Aires,Fashion,Mobile,29.34,9.3,0,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157978,Paid Search,NEA,Electronics,Mobile,101.11,36.4,10,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157979,Paid Search,Buenos Aires,Home & Deco,Mobile,80.51,28.53,10,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157980,Paid Search,Buenos Aires,Fashion,Mobile,48.03,11.32,0,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157981,Paid Search,NEA,Fashion,Desktop,64.92,13.88,15,23.482758620689655,18.555136718419103,2025-09
2025-09-13,157982,Paid Search,Patagonia,Sports,Mobile,67.27,25.24,0,23.482758620689655,18.555136718419103,2025-09
