event_id,event_timestamp,event_date,user_id,session_id,event_type,product_id,category,quantity,revenue,order_id,country,device_type,traffic_source
evt_00022176,2026-01-08T19:28:04,2026-01-08,user_02377,user_02377_sess_0332,page_view,product_0122,Sports,3,0.0,,Chile,tablet,direct
evt_00022177,2026-02-07T13:07:44,2026-02-07,user_01355,user_01355_sess_0041,page_view,product_0103,Home,1,0.0,,Uruguay,mobile,email
evt_00022178,2026-04-08T21:47:22,2026-04-08,user_00049,user_00049_sess_0203,checkout,product_0286,Fashion,1,0.0,,Chile,desktop,organic
evt_00022179,2026-04-28T04:48:21,2026-04-28,user_01110,user_01110_sess_0393,checkout,product_0310,Books,1,0.0,,Brazil,mobile,paid_search
evt_00022180,2026-04-02T19:45:39,2026-04-02,user_01904,user_01904_sess_0557,page_view,product_0015,Grocery,1,0.0,,Uruguay,mobile,social
evt_00022181,2026-02-18T16:08:47,2026-02-18,user_00086,user_00086_sess_0532,page_view,product_0018,Grocery,2,0.0,,Uruguay,mobile,organic
evt_00022182,2026-03-18T10:27:03,2026-03-18,user_00681,user_00681_sess_0089,search,product_0073,Electronics,2,0.0,,Mexico,mobile,email
evt_00022183,2026-02-17T02:18:25,2026-02-17,user_00043,user_00043_sess_0598,add_to_cart,product_0002,Beauty,1,0.0,,Mexico,mobile,paid_search
evt_00022184,2026-03-03T11:38:51,2026-03-03,user_01533,user_01533_sess_0299,page_view,product_0150,Grocery,1,0.0,,Colombia,desktop,direct
evt_00022185,2026-01-25T15:04:18,2026-01-25,user_01547,user_01547_sess_0172,page_view,product_0253,Beauty,2,0.0,,Argentina,desktop,direct
evt_00022186,2026-02-16T19:15:57,2026-02-16,user_02079,user_02079_sess_0465,purchase,product_0385,Sports,1,201.81,order_001793,Mexico,mobile,paid_search
evt_00022187,2026-01-02T15:22:41,2026-01-02,user_01431,user_01431_sess_0236,checkout,product_0090,Home,2,0.0,,Argentina,mobile,email
evt_00022188,2026-02-09T11:14:40,2026-02-09,user_00293,user_00293_sess_0379,checkout,product_0175,Grocery,1,0.0,,Chile,desktop,social
evt_00022189,2026-02-02T02:50:40,2026-02-02,user_01283,user_01283_sess_0139,add_to_cart,product_0383,Beauty,1,0.0,,Colombia,mobile,paid_search
evt_00022190,2026-03-10T12:10:54,2026-03-10,user_00777,user_00777_sess_0431,add_to_cart,product_0101,Toys,1,0.0,,Colombia,mobile,email
evt_00022191,2026-04-10T08:15:04,2026-04-10,user_01836,user_01836_sess_0121,purchase,product_0276,Beauty,2,640.41,order_001794,Chile,desktop,direct
evt_00022192,2026-03-04T22:27:08,2026-03-04,user_02036,user_02036_sess_0305,search,product_0176,Books,3,0.0,,Argentina,mobile,organic
evt_00022193,2026-04-01T21:34:37,2026-04-01,user_01055,user_01055_sess_0180,page_view,product_0187,Home,1,0.0,,Uruguay,desktop,organic
evt_00022194,2026-01-24T18:55:57,2026-01-24,user_00745,user_00745_sess_0135,page_view,product_0328,Toys,1,0.0,,Chile,mobile,organic
evt_00022195,2026-04-17T18:47:48,2026-04-17,user_01628,user_01628_sess_0461,page_view,product_0392,Fashion,3,0.0,,Colombia,mobile,email
evt_00022196,2026-02-01T11:13:56,2026-02-01,user_01750,user_01750_sess_0470,purchase,product_0280,Home,1,189.99,order_001795,Argentina,mobile,organic
evt_00022197,2026-01-30T00:36:21,2026-01-30,user_00857,user_00857_sess_0223,page_view,product_0339,Beauty,1,0.0,,Colombia,desktop,paid_search
evt_00022198,2026-02-09T15:08:16,2026-02-09,user_00656,user_00656_sess_0140,search,product_0332,Electronics,1,0.0,,Mexico,desktop,organic
evt_00022199,2026-03-27T12:58:22,2026-03-27,user_02449,user_02449_sess_0241,page_view,product_0098,Beauty,1,0.0,,Argentina,mobile,organic
evt_00022200,2026-02-15T21:29:48,2026-02-15,user_01297,user_01297_sess_0406,page_view,product_0101,Toys,3,0.0,,Argentina,tablet,social
evt_00022201,2026-01-28T06:31:30,2026-01-28,user_01697,user_01697_sess_0257,page_view,product_0292,Fashion,1,0.0,,Argentina,desktop,paid_search
evt_00022202,2026-04-24T18:38:10,2026-04-24,user_00956,user_00956_sess_0493,purchase,product_0316,Grocery,2,37.66,order_001796,Chile,mobile,organic
evt_00022203,2026-02-22T22:38:48,2026-02-22,user_01098,user_01098_sess_0144,page_view,product_0280,Home,2,0.0,,Argentina,mobile,social
evt_00022204,2026-01-09T11:49:43,2026-01-09,user_00758,user_00758_sess_0058,page_view,product_0216,Sports,3,0.0,,Brazil,desktop,social
evt_00022205,2026-02-05T12:49:55,2026-02-05,user_01853,user_01853_sess_0131,page_view,product_0344,Home,1,0.0,,Uruguay,mobile,social
evt_00022206,2026-02-06T21:45:01,2026-02-06,user_02040,user_02040_sess_0187,add_to_cart,product_0067,Beauty,2,0.0,,Uruguay,mobile,paid_search
evt_00022207,2026-04-14T23:59:28,2026-04-14,user_01943,user_01943_sess_0356,search,product_0320,Books,1,0.0,,Mexico,mobile,direct
evt_00022208,2026-04-06T13:59:49,2026-04-06,user_01307,user_01307_sess_0239,search,product_0050,Books,1,0.0,,Chile,mobile,direct
evt_00022209,2026-03-17T10:16:44,2026-03-17,user_00699,user_00699_sess_0507,add_to_cart,product_0100,Sports,1,0.0,,Chile,tablet,organic
evt_00022210,2026-02-03T03:35:13,2026-02-03,user_00656,user_00656_sess_0360,page_view,product_0040,Fashion,2,0.0,,Colombia,mobile,paid_search
evt_00022211,2026-03-18T04:51:49,2026-03-18,user_01470,user_01470_sess_0055,search,product_0349,Grocery,3,0.0,,Uruguay,desktop,organic
evt_00022212,2026-01-29T23:31:50,2026-01-29,user_02324,user_02324_sess_0411,page_view,product_0363,Electronics,1,0.0,,Colombia,tablet,email
evt_00022213,2026-02-11T07:38:36,2026-02-11,user_00630,user_00630_sess_0082,page_view,product_0039,Electronics,1,0.0,,Uruguay,tablet,email
evt_00022214,2026-03-03T19:43:16,2026-03-03,user_00072,user_00072_sess_0176,add_to_cart,product_0336,Grocery,1,0.0,,Brazil,desktop,direct
evt_00022215,2026-03-26T18:34:49,2026-03-26,user_01714,user_01714_sess_0557,search,product_0095,Books,1,0.0,,Colombia,tablet,paid_search
evt_00022216,2026-03-21T09:54:02,2026-03-21,user_00330,user_00330_sess_0535,search,product_0036,Sports,1,0.0,,Colombia,mobile,organic
evt_00022217,2026-02-17T02:23:54,2026-02-17,user_01636,user_01636_sess_0018,add_to_cart,product_0101,Toys,1,0.0,,Chile,mobile,paid_search
evt_00022218,2026-02-21T17:22:57,2026-02-21,user_01431,user_01431_sess_0547,purchase,product_0136,Sports,1,24.85,order_001797,Argentina,desktop,paid_search
evt_00022219,2026-04-07T22:07:15,2026-04-07,user_02224,user_02224_sess_0014,add_to_cart,product_0138,Electronics,3,0.0,,Mexico,mobile,social
evt_00022220,2026-04-23T01:24:59,2026-04-23,user_00343,user_00343_sess_0144,search,product_0278,Books,1,0.0,,Chile,desktop,organic
evt_00022221,2026-03-29T00:32:19,2026-03-29,user_00581,user_00581_sess_0402,add_to_cart,product_0241,Home,1,0.0,,Colombia,mobile,organic
evt_00022222,2026-02-04T17:43:49,2026-02-04,user_02477,user_02477_sess_0147,page_view,product_0341,Fashion,1,0.0,,Argentina,desktop,organic
evt_00022223,2026-01-25T11:56:16,2026-01-25,user_00549,user_00549_sess_0109,search,product_0049,Books,2,0.0,,Argentina,mobile,direct
evt_00022224,2026-03-25T08:00:54,2026-03-25,user_00114,user_00114_sess_0002,add_to_cart,product_0028,Home,1,0.0,,Colombia,mobile,organic
evt_00022225,2026-02-20T05:30:12,2026-02-20,user_01511,user_01511_sess_0139,add_to_cart,product_0215,Fashion,1,0.0,,Brazil,mobile,social
evt_00022226,2026-03-16T22:33:36,2026-03-16,user_02346,user_02346_sess_0071,page_view,product_0134,Sports,3,0.0,,Mexico,mobile,paid_search
evt_00022227,2026-02-19T06:02:52,2026-02-19,user_00646,user_00646_sess_0186,search,product_0031,Sports,1,0.0,,Brazil,mobile,social
evt_00022228,2026-04-09T22:48:16,2026-04-09,user_00619,user_00619_sess_0473,add_to_cart,product_0330,Grocery,3,0.0,,Chile,mobile,paid_search
evt_00022229,2026-02-15T09:11:31,2026-02-15,user_02427,user_02427_sess_0108,add_to_cart,product_0239,Fashion,2,0.0,,Mexico,desktop,paid_search
evt_00022230,2026-01-11T19:36:01,2026-01-11,user_01171,user_01171_sess_0528,search,product_0010,Home,2,0.0,,Uruguay,desktop,email
evt_00022231,2026-04-21T08:26:41,2026-04-21,user_00480,user_00480_sess_0235,checkout,product_0383,Beauty,1,0.0,,Argentina,desktop,direct
evt_00022232,2026-02-02T00:37:51,2026-02-02,user_00293,user_00293_sess_0408,search,product_0169,Toys,1,0.0,,Argentina,desktop,social
evt_00022233,2026-03-12T05:17:00,2026-03-12,user_01322,user_01322_sess_0382,add_to_cart,product_0203,Toys,2,0.0,,Argentina,mobile,organic
evt_00022234,2026-01-24T00:32:21,2026-01-24,user_01682,user_01682_sess_0338,add_to_cart,product_0132,Sports,3,0.0,,Chile,mobile,paid_search
evt_00022235,2026-02-06T02:48:05,2026-02-06,user_00895,user_00895_sess_0189,purchase,product_0399,Grocery,2,166.46,order_001798,Uruguay,desktop,email
evt_00022236,2026-03-10T14:44:49,2026-03-10,user_00173,user_00173_sess_0061,page_view,product_0213,Sports,1,0.0,,Mexico,desktop,email
evt_00022237,2026-04-08T12:56:54,2026-04-08,user_00622,user_00622_sess_0598,search,product_0032,Electronics,2,0.0,,Uruguay,mobile,paid_search
evt_00022238,2026-02-23T01:17:35,2026-02-23,user_02423,user_02423_sess_0252,add_to_cart,product_0110,Toys,1,0.0,,Argentina,desktop,social
evt_00022239,2026-03-10T17:20:04,2026-03-10,user_01302,user_01302_sess_0146,add_to_cart,product_0379,Home,2,0.0,,Chile,tablet,social
evt_00022240,2026-03-11T22:25:22,2026-03-11,user_01294,user_01294_sess_0399,page_view,product_0290,Grocery,2,0.0,,Mexico,mobile,organic
evt_00022241,2026-01-01T18:57:59,2026-01-01,user_02383,user_02383_sess_0559,search,product_0281,Beauty,1,0.0,,Mexico,mobile,paid_search
evt_00022242,2026-04-01T13:13:19,2026-04-01,user_01648,user_01648_sess_0131,purchase,product_0176,Books,3,307.85,order_001799,Chile,mobile,direct
evt_00022243,2026-03-20T02:47:42,2026-03-20,user_00953,user_00953_sess_0569,search,product_0240,Grocery,1,0.0,,Brazil,mobile,email
evt_00022244,2026-04-15T23:51:12,2026-04-15,user_01786,user_01786_sess_0022,page_view,product_0382,Books,2,0.0,,Argentina,desktop,organic
evt_00022245,2026-02-01T23:48:24,2026-02-01,user_01001,user_01001_sess_0267,page_view,product_0348,Beauty,2,0.0,,Chile,desktop,social
evt_00022246,2026-04-03T13:44:57,2026-04-03,user_01898,user_01898_sess_0329,page_view,product_0377,Beauty,1,0.0,,Colombia,desktop,direct
evt_00022247,2026-01-13T14:08:15,2026-01-13,user_00632,user_00632_sess_0326,search,product_0179,Electronics,1,0.0,,Colombia,mobile,social
evt_00022248,2026-03-27T06:34:18,2026-03-27,user_01674,user_01674_sess_0064,page_view,product_0219,Grocery,3,0.0,,Chile,desktop,paid_search
evt_00022249,2026-04-06T10:46:21,2026-04-06,user_00706,user_00706_sess_0421,purchase,product_0032,Electronics,1,167.94,order_001800,Argentina,mobile,paid_search
evt_00022250,2026-04-07T08:10:12,2026-04-07,user_01216,user_01216_sess_0486,page_view,product_0246,Books,1,0.0,,Brazil,tablet,email
evt_00022251,2026-04-22T04:50:40,2026-04-22,user_00737,user_00737_sess_0598,page_view,product_0029,Grocery,2,0.0,,Colombia,tablet,direct
evt_00022252,2026-03-23T12:55:38,2026-03-23,user_00176,user_00176_sess_0387,search,product_0262,Books,1,0.0,,Colombia,mobile,organic
evt_00022253,2026-01-29T13:21:11,2026-01-29,user_01768,user_01768_sess_0184,add_to_cart,product_0168,Toys,1,0.0,,Uruguay,mobile,organic
evt_00022254,2026-03-09T22:52:29,2026-03-09,user_01545,user_01545_sess_0440,search,product_0050,Books,1,0.0,,Mexico,mobile,direct
evt_00022255,2026-01-04T03:10:01,2026-01-04,user_00312,user_00312_sess_0172,page_view,product_0045,Beauty,1,0.0,,Argentina,mobile,paid_search
evt_00022256,2026-03-16T17:42:44,2026-03-16,user_01374,user_01374_sess_0251,page_view,product_0288,Sports,1,0.0,,Brazil,mobile,email
evt_00022257,2026-04-05T08:36:51,2026-04-05,user_01062,user_01062_sess_0245,purchase,product_0096,Books,1,201.32,order_001801,Mexico,tablet,organic
evt_00022258,2026-04-22T11:08:45,2026-04-22,user_02107,user_02107_sess_0008,page_view,product_0302,Electronics,1,0.0,,Chile,mobile,paid_search
evt_00022259,2026-01-31T13:11:44,2026-01-31,user_00111,user_00111_sess_0476,search,product_0315,Fashion,2,0.0,,Uruguay,mobile,direct
evt_00022260,2026-03-08T02:40:15,2026-03-08,user_02258,user_02258_sess_0040,search,product_0248,Electronics,2,0.0,,Argentina,desktop,direct
evt_00022261,2026-02-11T16:52:05,2026-02-11,user_01392,user_01392_sess_0356,page_view,product_0218,Sports,1,0.0,,Argentina,mobile,paid_search
evt_00022262,2026-02-20T04:35:12,2026-02-20,user_00398,user_00398_sess_0564,page_view,product_0091,Grocery,1,0.0,,Brazil,desktop,paid_search
evt_00022263,2026-01-12T09:33:24,2026-01-12,user_00797,user_00797_sess_0028,page_view,product_0373,Home,2,0.0,,Colombia,mobile,social
evt_00022264,2026-02-28T12:51:32,2026-02-28,user_00839,user_00839_sess_0282,checkout,product_0177,Fashion,3,0.0,,Brazil,mobile,direct
evt_00022265,2026-01-17T05:23:00,2026-01-17,user_00439,user_00439_sess_0146,page_view,product_0222,Fashion,2,0.0,,Colombia,mobile,email
evt_00022266,2026-03-02T01:16:17,2026-03-02,user_00914,user_00914_sess_0202,page_view,product_0162,Electronics,2,0.0,,Mexico,mobile,direct
evt_00022267,2026-03-06T02:49:48,2026-03-06,user_02205,user_02205_sess_0539,page_view,product_0058,Electronics,1,0.0,,Mexico,tablet,social
evt_00022268,2026-04-17T01:12:17,2026-04-17,user_00166,user_00166_sess_0290,checkout,product_0141,Grocery,1,0.0,,Brazil,mobile,social
evt_00022269,2026-02-07T05:55:33,2026-02-07,user_00179,user_00179_sess_0437,page_view,product_0229,Electronics,1,0.0,,Uruguay,mobile,organic
evt_00022270,2026-01-11T19:29:45,2026-01-11,user_01117,user_01117_sess_0041,purchase,product_0052,Books,1,141.03,order_001802,Uruguay,mobile,social
evt_00022271,2026-02-11T17:27:41,2026-02-11,user_02351,user_02351_sess_0531,page_view,product_0091,Grocery,3,0.0,,Mexico,mobile,organic
evt_00022272,2026-04-10T20:09:40,2026-04-10,user_02190,user_02190_sess_0340,page_view,product_0189,Toys,1,0.0,,Brazil,mobile,paid_search
evt_00022273,2026-03-24T22:34:25,2026-03-24,user_00920,user_00920_sess_0232,search,product_0069,Beauty,2,0.0,,Brazil,desktop,social
evt_00022274,2026-02-04T16:31:57,2026-02-04,user_00644,user_00644_sess_0144,add_to_cart,product_0206,Sports,1,0.0,,Mexico,tablet,paid_search
evt_00022275,2026-04-25T06:34:48,2026-04-25,user_00264,user_00264_sess_0200,search,product_0323,Beauty,1,0.0,,Colombia,mobile,social
evt_00022276,2026-03-05T17:53:11,2026-03-05,user_00343,user_00343_sess_0263,page_view,product_0072,Home,1,0.0,,Uruguay,mobile,paid_search
evt_00022277,2026-04-17T02:52:33,2026-04-17,user_00725,user_00725_sess_0473,search,product_0276,Beauty,3,0.0,,Argentina,mobile,organic
evt_00022278,2026-04-13T17:31:44,2026-04-13,user_00622,user_00622_sess_0289,checkout,product_0215,Fashion,3,0.0,,Chile,desktop,paid_search
evt_00022279,2026-02-28T23:17:48,2026-02-28,user_00387,user_00387_sess_0256,page_view,product_0015,Grocery,3,0.0,,Uruguay,tablet,email
evt_00022280,2026-02-05T01:07:11,2026-02-05,user_00709,user_00709_sess_0348,add_to_cart,product_0308,Home,3,0.0,,Uruguay,mobile,paid_search
evt_00022281,2026-04-08T23:43:44,2026-04-08,user_00313,user_00313_sess_0210,page_view,product_0082,Beauty,1,0.0,,Brazil,desktop,social
evt_00022282,2026-04-19T06:24:32,2026-04-19,user_01525,user_01525_sess_0562,page_view,product_0134,Sports,3,0.0,,Brazil,mobile,paid_search
evt_00022283,2026-04-16T06:41:08,2026-04-16,user_01213,user_01213_sess_0163,add_to_cart,product_0094,Books,1,0.0,,Uruguay,mobile,organic
evt_00022284,2026-01-02T01:33:39,2026-01-02,user_02095,user_02095_sess_0440,search,product_0277,Electronics,1,0.0,,Mexico,mobile,organic
evt_00022285,2026-03-08T22:12:46,2026-03-08,user_00462,user_00462_sess_0480,add_to_cart,product_0247,Electronics,2,0.0,,Chile,desktop,organic
evt_00022286,2026-04-13T13:05:48,2026-04-13,user_01526,user_01526_sess_0466,page_view,product_0367,Books,1,0.0,,Brazil,mobile,paid_search
evt_00022287,2026-01-09T20:46:56,2026-01-09,user_02205,user_02205_sess_0136,page_view,product_0113,Grocery,3,0.0,,Argentina,mobile,social
evt_00022288,2026-01-04T03:10:34,2026-01-04,user_00630,user_00630_sess_0506,search,product_0307,Beauty,1,0.0,,Argentina,desktop,email
evt_00022289,2026-04-15T19:07:21,2026-04-15,user_01784,user_01784_sess_0213,page_view,product_0265,Fashion,1,0.0,,Colombia,mobile,direct
evt_00022290,2026-02-07T07:23:23,2026-02-07,user_02226,user_02226_sess_0389,page_view,product_0300,Grocery,1,0.0,,Mexico,tablet,organic
evt_00022291,2026-01-10T00:29:22,2026-01-10,user_01709,user_01709_sess_0551,page_view,product_0221,Fashion,1,0.0,,Colombia,mobile,organic
evt_00022292,2026-03-31T04:50:49,2026-03-31,user_02195,user_02195_sess_0096,checkout,product_0181,Sports,1,0.0,,Argentina,desktop,social
evt_00022293,2026-03-04T00:12:35,2026-03-04,user_02046,user_02046_sess_0117,checkout,product_0092,Beauty,3,0.0,,Mexico,tablet,paid_search
evt_00022294,2026-02-09T03:51:11,2026-02-09,user_01645,user_01645_sess_0106,page_view,product_0108,Beauty,2,0.0,,Argentina,mobile,paid_search
evt_00022295,2026-02-20T04:01:17,2026-02-20,user_01221,user_01221_sess_0138,page_view,product_0334,Fashion,2,0.0,,Argentina,mobile,social
evt_00022296,2026-04-27T23:06:01,2026-04-27,user_00035,user_00035_sess_0151,page_view,product_0001,Toys,1,0.0,,Argentina,mobile,social
evt_00022297,2026-02-21T21:22:11,2026-02-21,user_00426,user_00426_sess_0374,page_view,product_0294,Home,3,0.0,,Mexico,mobile,social
evt_00022298,2026-04-12T22:26:49,2026-04-12,user_02388,user_02388_sess_0331,add_to_cart,product_0263,Sports,1,0.0,,Brazil,mobile,direct
evt_00022299,2026-03-02T12:27:51,2026-03-02,user_00450,user_00450_sess_0502,add_to_cart,product_0004,Toys,2,0.0,,Argentina,mobile,organic
evt_00022300,2026-02-28T20:07:56,2026-02-28,user_02175,user_02175_sess_0390,add_to_cart,product_0037,Beauty,1,0.0,,Mexico,desktop,email
evt_00022301,2026-01-14T16:53:02,2026-01-14,user_01339,user_01339_sess_0363,checkout,product_0230,Sports,1,0.0,,Uruguay,mobile,organic
evt_00022302,2026-01-25T12:09:31,2026-01-25,user_01074,user_01074_sess_0452,search,product_0024,Grocery,3,0.0,,Chile,mobile,direct
evt_00022303,2026-03-22T16:47:32,2026-03-22,user_02279,user_02279_sess_0490,purchase,product_0330,Grocery,2,665.65,order_001803,Brazil,mobile,direct
evt_00022304,2026-03-19T23:55:21,2026-03-19,user_02201,user_02201_sess_0292,page_view,product_0126,Grocery,1,0.0,,Brazil,mobile,direct
evt_00022305,2026-04-22T10:59:38,2026-04-22,user_00240,user_00240_sess_0231,search,product_0023,Home,1,0.0,,Colombia,desktop,direct
evt_00022306,2026-03-12T16:41:21,2026-03-12,user_01596,user_01596_sess_0393,page_view,product_0400,Electronics,2,0.0,,Uruguay,mobile,organic
evt_00022307,2026-03-27T02:11:44,2026-03-27,user_01267,user_01267_sess_0556,add_to_cart,product_0259,Grocery,1,0.0,,Chile,mobile,social
evt_00022308,2026-04-12T11:04:39,2026-04-12,user_01252,user_01252_sess_0278,checkout,product_0215,Fashion,1,0.0,,Brazil,mobile,organic
evt_00022309,2026-04-26T03:13:02,2026-04-26,user_00548,user_00548_sess_0300,checkout,product_0390,Electronics,1,0.0,,Brazil,mobile,paid_search
evt_00022310,2026-03-14T22:15:05,2026-03-14,user_00004,user_00004_sess_0223,add_to_cart,product_0342,Beauty,2,0.0,,Argentina,mobile,social
evt_00022311,2026-01-03T21:37:04,2026-01-03,user_00175,user_00175_sess_0035,page_view,product_0175,Grocery,1,0.0,,Chile,mobile,organic
evt_00022312,2026-04-07T08:50:51,2026-04-07,user_01591,user_01591_sess_0230,search,product_0364,Home,2,0.0,,Chile,mobile,email
evt_00022313,2026-04-17T09:39:49,2026-04-17,user_00728,user_00728_sess_0006,purchase,product_0020,Fashion,2,548.77,order_001804,Uruguay,mobile,direct
evt_00022314,2026-03-14T12:19:42,2026-03-14,user_02335,user_02335_sess_0372,page_view,product_0163,Grocery,2,0.0,,Uruguay,mobile,organic
evt_00022315,2026-04-22T07:45:17,2026-04-22,user_02059,user_02059_sess_0030,page_view,product_0127,Home,1,0.0,,Colombia,mobile,paid_search
evt_00022316,2026-03-26T15:16:56,2026-03-26,user_02040,user_02040_sess_0494,add_to_cart,product_0204,Electronics,2,0.0,,Chile,mobile,paid_search
evt_00022317,2026-02-17T11:44:43,2026-02-17,user_01812,user_01812_sess_0221,add_to_cart,product_0258,Books,1,0.0,,Colombia,mobile,direct
evt_00022318,2026-04-18T08:01:18,2026-04-18,user_02149,user_02149_sess_0080,page_view,product_0322,Sports,3,0.0,,Argentina,desktop,paid_search
evt_00022319,2026-01-17T01:35:02,2026-01-17,user_01968,user_01968_sess_0134,add_to_cart,product_0320,Books,1,0.0,,Mexico,mobile,social
evt_00022320,2026-04-25T15:05:57,2026-04-25,user_01002,user_01002_sess_0258,purchase,product_0100,Sports,1,34.14,order_001805,Chile,mobile,social
evt_00022321,2026-01-28T04:34:14,2026-01-28,user_01285,user_01285_sess_0218,checkout,product_0056,Beauty,2,0.0,,Uruguay,mobile,organic
evt_00022322,2026-04-20T01:49:30,2026-04-20,user_02134,user_02134_sess_0406,page_view,product_0003,Sports,1,0.0,,Argentina,mobile,paid_search
evt_00022323,2026-01-05T05:48:48,2026-01-05,user_01341,user_01341_sess_0093,page_view,product_0093,Home,1,0.0,,Argentina,desktop,direct
evt_00022324,2026-03-11T07:34:34,2026-03-11,user_01589,user_01589_sess_0083,search,product_0250,Fashion,3,0.0,,Argentina,mobile,organic
evt_00022325,2026-01-11T23:55:02,2026-01-11,user_01646,user_01646_sess_0492,page_view,product_0187,Home,1,0.0,,Brazil,mobile,paid_search
evt_00022326,2026-02-15T08:33:53,2026-02-15,user_01155,user_01155_sess_0524,search,product_0037,Beauty,2,0.0,,Colombia,mobile,paid_search
evt_00022327,2026-01-27T18:12:04,2026-01-27,user_01636,user_01636_sess_0536,purchase,product_0135,Toys,1,26.56,order_001806,Brazil,mobile,social
evt_00022328,2026-01-26T12:17:49,2026-01-26,user_01274,user_01274_sess_0184,page_view,product_0177,Fashion,1,0.0,,Argentina,desktop,social
evt_00022329,2026-02-28T09:50:33,2026-02-28,user_00487,user_00487_sess_0501,page_view,product_0301,Electronics,2,0.0,,Colombia,mobile,email
evt_00022330,2026-01-12T14:50:22,2026-01-12,user_02441,user_02441_sess_0133,page_view,product_0084,Grocery,1,0.0,,Argentina,mobile,social
evt_00022331,2026-01-25T00:26:58,2026-01-25,user_01784,user_01784_sess_0457,add_to_cart,product_0347,Fashion,1,0.0,,Argentina,desktop,direct
evt_00022332,2026-01-09T07:45:27,2026-01-09,user_00530,user_00530_sess_0494,page_view,product_0382,Books,1,0.0,,Chile,mobile,organic
evt_00022333,2026-01-04T11:56:30,2026-01-04,user_00892,user_00892_sess_0501,page_view,product_0094,Books,1,0.0,,Uruguay,mobile,social
evt_00022334,2026-03-17T04:38:38,2026-03-17,user_01214,user_01214_sess_0086,page_view,product_0110,Toys,1,0.0,,Chile,mobile,organic
evt_00022335,2026-03-30T20:30:05,2026-03-30,user_00739,user_00739_sess_0256,page_view,product_0238,Books,1,0.0,,Mexico,mobile,paid_search
evt_00022336,2026-01-27T15:34:35,2026-01-27,user_00458,user_00458_sess_0195,add_to_cart,product_0104,Beauty,1,0.0,,Brazil,desktop,social
evt_00022337,2026-04-10T18:56:06,2026-04-10,user_00578,user_00578_sess_0387,search,product_0035,Books,1,0.0,,Chile,desktop,organic
evt_00022338,2026-01-28T21:59:48,2026-01-28,user_01787,user_01787_sess_0223,search,product_0240,Grocery,1,0.0,,Argentina,mobile,organic
evt_00022339,2026-03-03T02:17:22,2026-03-03,user_00594,user_00594_sess_0076,page_view,product_0150,Grocery,1,0.0,,Brazil,mobile,direct
evt_00022340,2026-04-18T23:42:01,2026-04-18,user_00734,user_00734_sess_0430,purchase,product_0386,Grocery,1,99.84,order_001807,Chile,desktop,organic
evt_00022341,2026-01-12T12:29:48,2026-01-12,user_00308,user_00308_sess_0227,checkout,product_0080,Beauty,1,0.0,,Argentina,desktop,paid_search
evt_00022342,2026-02-05T04:30:56,2026-02-05,user_00792,user_00792_sess_0174,search,product_0117,Electronics,1,0.0,,Argentina,desktop,organic
evt_00022343,2026-02-19T07:26:35,2026-02-19,user_00750,user_00750_sess_0195,add_to_cart,product_0233,Beauty,1,0.0,,Argentina,mobile,email
evt_00022344,2026-04-27T04:32:04,2026-04-27,user_00071,user_00071_sess_0361,page_view,product_0101,Toys,1,0.0,,Colombia,desktop,paid_search
evt_00022345,2026-01-01T01:57:25,2026-01-01,user_01252,user_01252_sess_0392,page_view,product_0054,Beauty,1,0.0,,Uruguay,mobile,paid_search
evt_00022346,2026-03-24T10:46:09,2026-03-24,user_00262,user_00262_sess_0327,add_to_cart,product_0391,Fashion,3,0.0,,Argentina,desktop,social
evt_00022347,2026-04-26T16:56:20,2026-04-26,user_00187,user_00187_sess_0092,search,product_0295,Home,2,0.0,,Chile,mobile,direct
evt_00022348,2026-02-07T19:21:18,2026-02-07,user_01165,user_01165_sess_0521,add_to_cart,product_0136,Sports,1,0.0,,Colombia,mobile,paid_search
evt_00022349,2026-02-11T17:43:51,2026-02-11,user_00669,user_00669_sess_0120,page_view,product_0105,Home,1,0.0,,Uruguay,mobile,social
evt_00022350,2026-01-14T00:45:27,2026-01-14,user_01037,user_01037_sess_0004,page_view,product_0091,Grocery,3,0.0,,Brazil,tablet,organic
evt_00022351,2026-03-21T12:51:37,2026-03-21,user_02179,user_02179_sess_0244,search,product_0326,Books,1,0.0,,Chile,mobile,email
evt_00022352,2026-01-08T22:19:05,2026-01-08,user_00889,user_00889_sess_0260,page_view,product_0051,Toys,1,0.0,,Argentina,desktop,direct
evt_00022353,2026-03-06T07:37:46,2026-03-06,user_00462,user_00462_sess_0233,search,product_0127,Home,1,0.0,,Uruguay,desktop,social
evt_00022354,2026-04-08T15:11:21,2026-04-08,user_01153,user_01153_sess_0502,purchase,product_0067,Beauty,1,222.16,order_001808,Chile,desktop,paid_search
evt_00022355,2026-02-19T21:42:59,2026-02-19,user_01990,user_01990_sess_0423,checkout,product_0038,Electronics,1,0.0,,Uruguay,desktop,organic
evt_00022356,2026-02-01T18:32:05,2026-02-01,user_02094,user_02094_sess_0256,search,product_0225,Home,1,0.0,,Mexico,desktop,organic
evt_00022357,2026-01-15T19:03:56,2026-01-15,user_02328,user_02328_sess_0163,page_view,product_0061,Fashion,1,0.0,,Uruguay,desktop,organic
evt_00022358,2026-02-12T03:21:22,2026-02-12,user_00459,user_00459_sess_0048,add_to_cart,product_0308,Home,2,0.0,,Brazil,mobile,paid_search
